1741994785.259264, REQUEST, 0, temp2.txt, 200, False
1741994785.263045, REQUEST, 0, temp1.txt, 200, False
1741994785.2671595, REQUEST, 1, temp0.txt, 200, False
1741994785.270856, REQUEST, 0, temp1.txt, 200, False
1741994785.274509, REQUEST, 0, temp1.txt, 200, False
1741994785.2802591, REQUEST, 0, temp0.txt, 200, False
1741994785.2862103, REQUEST, 1, temp0.txt, 200, False
1741994785.2955847, REQUEST, 0, temp2.txt, 200, False
1741994785.2998044, REQUEST, 1, temp3.txt, 200, False
1741994785.3037467, REQUEST, 1, temp0.txt, 200, False
1741994785.3075352, REQUEST, 0, temp3.txt, 200, False
1741994785.31333, REQUEST, 1, temp0.txt, 200, False
1741994785.3178074, REQUEST, 1, temp3.txt, 200, False
1741994785.3221083, REQUEST, 1, temp0.txt, 200, False
1741994785.3257594, REQUEST, 1, temp0.txt, 200, False
1741994785.3294044, REQUEST, 1, temp1.txt, 200, False
1741994785.338024, REQUEST, 1, temp2.txt, 200, False
1741994785.3419297, REQUEST, 0, temp3.txt, 200, False
1741994785.3456762, REQUEST, 1, temp3.txt, 200, False
1741994785.3491247, REQUEST, 1, temp0.txt, 200, False
1741994785.3530705, REQUEST, 1, temp0.txt, 200, False
1741994785.3568006, REQUEST, 1, temp1.txt, 200, False
1741994785.3603482, REQUEST, 1, temp0.txt, 200, False
1741994785.3641422, REQUEST, 1, temp1.txt, 200, False
1741994785.3726218, REQUEST, 1, temp2.txt, 200, False
1741994785.3760831, REQUEST, 1, temp0.txt, 200, False
1741994785.379778, REQUEST, 1, temp1.txt, 200, False
1741994785.3878546, REQUEST, 1, temp2.txt, 200, False
1741994785.3916667, REQUEST, 0, temp0.txt, 200, False
1741994785.3953223, REQUEST, 0, temp0.txt, 200, False
1741994785.4032762, REQUEST, 1, temp2.txt, 200, False
1741994785.4436364, REQUEST, 0, temp4.txt, 200, False
1741994785.4477813, REQUEST, 1, temp0.txt, 200, False
1741994785.4514644, REQUEST, 0, temp0.txt, 200, False
1741994785.4550614, REQUEST, 1, temp0.txt, 200, False
1741994785.4589074, REQUEST, 1, temp0.txt, 200, False
1741994785.4625645, REQUEST, 0, temp1.txt, 200, False
1741994785.46608, REQUEST, 0, temp1.txt, 200, False
1741994785.4701111, REQUEST, 0, temp3.txt, 200, False
1741994785.473908, REQUEST, 1, temp1.txt, 200, False
1741994785.4775705, REQUEST, 0, temp1.txt, 200, False
1741994785.4812999, REQUEST, 0, temp3.txt, 200, False
1741994785.4851267, REQUEST, 0, temp1.txt, 200, False
1741994785.4932792, REQUEST, 1, temp2.txt, 200, False
1741994785.4968019, REQUEST, 0, temp0.txt, 200, False
1741994785.5003817, REQUEST, 1, temp3.txt, 200, False
1741994785.5040138, REQUEST, 0, temp3.txt, 200, False
1741994785.5074396, REQUEST, 0, temp0.txt, 200, False
1741994785.511104, REQUEST, 1, temp1.txt, 200, False
1741994785.5191724, REQUEST, 0, temp2.txt, 200, False
1741994785.522728, REQUEST, 0, temp3.txt, 200, False
1741994785.5265517, REQUEST, 0, temp1.txt, 200, False
1741994785.530061, REQUEST, 1, temp0.txt, 200, False
1741994785.533646, REQUEST, 1, temp1.txt, 200, False
1741994785.5372453, REQUEST, 0, temp1.txt, 200, False
1741994785.540872, REQUEST, 0, temp3.txt, 200, False
1741994785.5443532, REQUEST, 1, temp1.txt, 200, False
1741994785.552128, REQUEST, 0, temp2.txt, 200, False
1741994785.5560708, REQUEST, 1, temp1.txt, 200, False
1741994785.5597034, REQUEST, 0, temp0.txt, 200, False
1741994785.5633733, REQUEST, 0, temp1.txt, 200, False
1741994785.5670164, REQUEST, 0, temp1.txt, 200, False
1741994785.5706258, REQUEST, 0, temp1.txt, 200, False
1741994785.574406, REQUEST, 0, temp1.txt, 200, False
1741994785.5823784, REQUEST, 0, temp2.txt, 200, False
1741994785.586025, REQUEST, 1, temp3.txt, 200, False
